id,name,latitude,longitude,elevation
X391,BOLTENHAGEN,54.0,11.18,15.0
X403,SWIS-PUNKT,50.32,11.4,500.0
X415,SWIS-PUNKT,49.72,12.4,900.0
X428,ZEHDENICK,52.98,13.35,46.0
X440,SWIS-PUNKT,50.73,10.73,700.0
X452,GOERLITZ,51.17,14.95,238.0
X464,SWIS-PUNKT,50.77,6.43,100.0
X476,SWIS-PUNKT,51.73,9.47,500.0
Z908,NEBELHORN-KOBLAT,47.42,10.35,2070.0
Z949,JENNER,47.58,13.02,1200.0
17054,CORLU,41.13,27.92,174.0
F508,BOECKE,52.3,12.4,37.0
P938,GARMISCH-PARTENKIRCH,47.48,10.93,801.0
Q732,KOENIGSFELD/SCHWARZW,48.13,8.43,730.0
Q800,BREMGARTEN (FESSENHE,47.92,7.58,201.0
01384,OSLO/GARDERMOEN,60.2,11.1,201.0
02490,SVANBERGA,59.83,18.63,15.0
02611,HELSINGBORG,56.03,12.77,43.0
02966,UTTI,60.9,26.93,100.0
03091,ABERDEEN,57.2,-2.22,65.0
03275,LOFTUS SAMOS,54.33,-0.52,158.0
03462,WITTERING,52.62,-0.47,84.0
03707,CHIVENOR,51.08,-4.15,6.0
03862,BOURNEMOUTH/HURN,50.78,-1.83,11.0
03976,BELMULLET,54.23,-10.02,9.0
06170,KOEBENHAVN/ROSKILDE,55.58,12.13,44.0
06330,HOEK V.HOLL.,51.98,4.12,12.0
06458,BEAUVECHAIN,50.75,4.77,105.0
06610,PAYERNE,46.82,6.93,490.0
06632,GRENCHEN,47.18,7.42,430.0
06650,LUZERN,47.02,8.3,456.0
06674,CHAM,47.18,8.47,443.0
06690,ALTENRHEIN,47.48,9.57,398.0
06724,MONTANA,46.28,7.45,1423.0
06759,CIMETTA,46.2,8.8,1672.0
06788,VICOSOPRANO,46.35,9.62,1089.0
07005,ABBEVILLE,50.13,1.83,70.0
07093,M.N.L.,48.98,6.25,260.0
07169,ST. DIZIER,48.63,4.9,139.0
07255,BOURGES,47.07,2.37,161.0
07460,CLERMONT,45.78,3.17,329.0
07600,SOCOA,43.4,-1.68,24.0
07667,HYERES/ALMANARRE,43.1,6.15,3.0
08014,GIJON,43.53,-5.63,3.0
08140,VALLADOLID,41.72,-4.85,849.0
08286,CASTELLON DE LA PLAN,39.95,0.07,36.0
08433,MURCIA/SAN JAVIER,37.78,-0.8,5.0
08541,SINES (MONTES CHAOS),37.95,-8.83,98.0
10007,UFS DEUTSCHE BUCHT,54.17,7.45,0.0
10055,WESTERMARKELSDORF,54.53,11.07,3.0
10146,QUICKBORN,53.73,9.88,13.0
10193,UECKERMUENDE,53.73,14.07,1.0
10271,NEURUPPIN-ALT RUPPIN,52.95,12.85,50.0
10338,HANNOVER,52.47,9.68,56.0
10393,LINDENBERG,52.22,14.12,112.0
10444,GOETTINGEN,51.5,9.95,175.0
10488,DRESDEN/FLUGHAFEN,51.13,13.75,230.0
10534,HOHERODSKOPF (VOGELS,50.52,9.22,743.0
10569,PLAUEN,50.48,12.13,386.0
10628,GEISENHEIM,49.98,7.95,118.0
10688,WEIDEN,49.67,12.18,438.0
10743,NIEDERSTETTEN,49.4,9.97,468.0
10803,FREIBURG,48.02,7.83,236.0
10863,WEIHENSTEPHAN,48.4,11.7,470.0
10962,HOHENPEISS.BG,47.8,11.02,977.0
11030,TULLN,48.32,16.12,175.0
11101,BREGENZ,47.5,9.75,424.0
11146,SONNBLICK,47.05,12.95,3106.0
11201,SILLIAN,46.75,12.42,1081.0
11280,MURAU,47.12,14.18,814.0
11380,REICHENAU/RAX,47.7,15.83,486.0
11520,PRAG,50.02,14.45,304.0
11693,DUKOVANY,49.1,16.13,400.0
11858,HURBANOVO,47.87,18.2,115.0
12105,KOSZALIN,54.2,16.17,33.0
12270,MLAWA,53.1,20.37,147.0
12418,LESZNO,51.83,16.53,91.0
12540,RACIBORZ,50.07,18.18,206.0
12772,MISKOLC,48.08,20.77,232.0
12942,PECS/POGANY,46.0,18.23,201.0
13376,KRALJEVO,43.7,20.7,217.0
14256,BILOGORA,45.88,17.2,262.0
14543,JAJCE,44.35,17.27,430.0
15120,CLUJ-NAPOCA,46.78,23.57,410.0
15552,VARNA,43.2,27.92,41.0
16059,TURIN,45.22,7.65,301.0
16149,RIMINI,44.03,12.62,12.0
16280,PONZA,40.92,12.95,184.0
16464,SIRACUSA /SICI,37.07,15.28,1.0
16648,LARISSA,39.63,22.42,74.0
16732,NAXOS,37.1,25.38,9.0
17030,SAMSUN,41.28,36.3,4.0
17195,KAYSERI/ERKILET,38.82,35.43,1055.0
17609,LARNAKA,34.88,33.63,2.0
26298,BOLOGOE,57.9,34.05,188.0
26825,GRODNO,53.6,24.05,134.0
60390,ALGIER,36.72,3.25,25.0
60725,JENDOUBA,36.48,8.8,143.0
62366,KAIRO,30.13,31.4,64.0
A160,FLENSBURG (SCHAEFERH,54.77,9.38,41.0
A480,PUTLOS,54.32,10.8,5.0
B040,DARSSER ORT (SWN),54.47,12.5,4.0
B511,GREVESMUEHLEN,53.83,11.17,25.0
B766,GROSS LUKOW,53.53,13.02,54.0
E067,LANGEN-HOLSSEL, KREI,53.7,8.63,13.0
E212,MOORMERLAND-NEERMOOR,53.32,7.43,0.0
E355,ROTENBURG (WÜMME),53.13,9.33,32.0
E545,BARNSTORF,52.7,8.48,37.0
E673,CELLE (STADT),52.62,10.07,38.0
E762,LEHRTE-SIEVERSHAUSEN,52.37,10.13,66.0
E871,LIEBENBURG-OTHFRESEN,52.02,10.4,187.0
F108,KARSTAEDT/PRIGNITZ,53.17,11.75,32.0
F325,KREMMEN-GROSS ZIETHE,52.73,13.02,46.0
F545,THYROW,52.25,13.23,43.0
F878,GRAUSTEIN,51.57,14.48,139.0
H119,COESFELD,51.97,7.17,87.0
H281,LAGE, KREIS LIPPE-HO,51.93,8.77,154.0
H443,WALTROP-ABDINGHOF,51.6,7.4,68.0
H572,ARNSBERG-NEHEIM,51.47,7.98,159.0
H669,ATTENDORN-NEULISTERN,51.12,7.88,311.0
H827,NIDEGGEN-SCHMIDT,50.67,6.42,370.0
J812,SCHMELZ-HUETTERSDORF,49.42,6.83,223.0
K170,HOEHR-GRENZHAUSEN,50.43,7.67,241.0
K295,HOLZHEIM BEI DIEZ,50.37,8.05,155.0
K386,NASTÄTTEN,50.2,7.87,268.0
K515,ZEMMER (FORSTHAUS MU,49.87,6.72,293.0
K650,KIRN,49.78,7.48,181.0
K767,ENKENBACH,49.53,7.88,300.0
L021,TRENDELBURG,51.58,9.43,133.0
L217,BURGWALD-BOTTENDORF,51.03,8.82,293.0
L409,DRIEDORF,50.63,8.18,482.0
L592,TANN/RHOEN,50.63,10.02,395.0
L744,VILBEL, BAD-DORTELWE,50.22,8.73,125.0
L886,DARMSTADT,49.88,8.68,162.0
M225,MÜHLHAUSEN-GÖRMAR,51.22,10.48,190.0
M488,TEGKWITZ,50.98,12.33,193.0
M756,SCHWARZBURG,50.63,11.18,277.0
M965,BAD LOBENSTEIN,50.45,11.63,500.0
N315,BORN,52.37,11.47,66.0
N553,BADEWITZ BEI ZERBST,52.02,12.17,82.0
N750,SEEGEBIET MANSFELDER,51.53,11.68,154.0
O248,HEYDA BEI RIESA,51.27,13.37,132.0
O510,ALTGERINGSWALDE,51.08,12.93,296.0
O842,DEUTSCHNEUDORF-BRUED,50.62,13.48,688.0
P013,SANDBERG,50.35,10.0,510.0
P062,LUDWIGSSTADT-LAUENST,50.52,11.37,520.0
P104,HEINRICHSTHAL,50.07,9.35,450.0
P158,SCHESSLITZ-KOETTENSD,49.97,11.02,304.0
P197,MAEHRING,49.92,12.53,676.0
P252,ALTENDORF/OBERFRANKE,49.8,11.0,250.0
P299,SCHOENSEE-DIETERSDOR,49.53,12.57,685.0
P333,NUERNBERG-NETZSTALL,49.43,11.25,368.0
P366,SCHWANDORF,49.33,12.08,356.0
P411,HAUNDORF-OBERERLBACH,49.18,10.82,449.0
P453,NITTENAU-HARTING,49.17,12.28,430.0
P505,AURA IM SINNGRUND,50.18,9.57,287.0
P557,HOHENTHANN,48.67,12.08,470.0
P606,GUENZBURG,48.48,10.27,444.0
P656,VILSHEIM-MUENCHSDORF,48.45,12.15,450.0
P678,WURMANNSQUICK-EGELSB,48.37,12.77,475.0
P741,MAISACH-GALGEN,48.22,11.2,530.0
P794,SIMBACH/INN,48.27,13.03,360.0
P831,WIELENBACH,47.88,11.17,550.0
P881,TROSTBERG,48.03,12.53,559.0
P917,SONTHOFEN (FLUSSMEIS,47.52,10.27,730.0
P945,SCHLEHDORF,47.67,11.32,609.0
P965,MIESBACH (KLAERANLAG,47.8,11.82,650.0
P987,GRASSAU,47.78,12.48,540.0
Q053,WALLDUERN,49.58,9.4,404.0
Q152,MOECKMUEHL (LUBW),49.32,9.37,170.0
Q327,HERRENALB, BAD (LUBW,48.8,8.43,350.0
Q404,RHEINAU-MEMPRECHTSH.,48.67,7.98,131.0
Q485,HERMARINGEN-ALLEWIND,48.62,10.27,468.0
Q622,WOLFACH,48.3,8.23,291.0
Q711,WINDEN,48.13,8.02,303.0
Q762,LANGENENSLINGEN-ITTE,48.2,9.33,777.0
Q870,DONAUESCHINGEN (LAND,47.97,8.52,680.0
Q926,WUTOESCHINGEN-OFTER.,47.68,8.38,398.0
Z902,HOCHGRATBAHN,47.5,10.07,1720.0
Z925,FAHRENBERG,47.6,11.32,1575.0
02542,HALLUM,58.32,13.03,70.0
10384,BERLIN-TEMPELHOF,52.47,13.4,50.0
13463,PODGORICA,42.43,19.28,154.0
26424,DOBELE,56.62,23.32,42.0
26832,LIDA,53.9,25.32,131.0
33177,VLADIMIR-VOLYNSKIJ,50.83,24.35,145.0
33658,CHERNOVTSY,48.27,25.97,136.0
40265,MAFRAQ,32.37,36.25,683.0
02604,HALMSTAD,56.68,12.83,31.0
03041,AONACH MOR,56.82,-4.97,1130.0
03262,TYNEMOUTH,55.02,-1.42,30.0
03776,LONDON/GATWICK,51.15,-0.18,62.0
06250,TERSCHELLING,53.37,5.22,26.0
07695,CAP FERRAT,43.68,7.33,138.0
08547,AVEIRO,40.65,-8.73,8.0
10215,OLDENBURG,53.18,8.17,11.0
10317,OSNABRUECK,52.25,8.05,95.0
10426,PADERBORN,51.62,8.62,213.0
10516,KO-FALKENST.KASERNE,50.37,7.58,84.0
10633,WIESBADEN,50.05,8.33,140.0
10857,LANDSBERG,48.07,10.9,623.0
11143,ZELL A.SEE FL.,47.3,12.78,753.0
11322,MAYRHOFEN,47.17,11.85,647.0
13481,PRISTINA,42.65,21.15,573.0
16085,PORTO TORRES,40.83,8.38,6.0
16292,PONTECAGNANO,40.62,14.92,38.0
17255,KAHRAMANMARES,37.58,36.92,572.0
27613,MOSCOW/SHEREMETYEVO,55.97,37.42,191.0
33846,NIKOLAYEV MATVEYEVKA,47.05,31.92,49.0
34712,MARIUPOL WEST AIRP.,47.03,37.5,68.0
40268,SALT,32.03,35.73,915.0
F9434,RUKLA,55.05,24.4,80.0
F9511,ROMMERSKIRCHEN UMSPW,51.02,6.7,87.0
F9523,WONNEGAU WEST 4,49.78,8.13,181.0
F9535,KUGELBERG O. / W. 6,49.52,8.57,102.0
K1174,HEINSBERG,51.05,6.1,57.0
K1546,HILDESHEIM,52.18,9.95,85.0
K2204,JUELICH,50.92,6.42,91.0
K2301,OFFENBURG,48.47,7.95,155.0
K2635,WORMS,49.63,8.38,91.0
K2701,BADEN BADEN,48.77,8.25,218.0
K2739,VILLINGEN SCHWENN.,48.05,8.47,720.0
K2796,LINDENBERG/ALLGAEU,47.6,9.88,760.0
K3362,BITTERFELD,51.63,12.32,80.0
K3924,SALZGITTER,52.03,10.32,130.0
K4087,ERLANGEN,49.62,11.0,270.0
K4157,MITTENWALD,47.45,11.27,920.0
K4473,SELB,50.17,12.13,535.0
K4540,REIT IM WINKL,47.67,12.48,675.0
N0153,WARENDORF,51.95,8.02,53.0
N0273,LEUTKIRCH,47.83,10.02,655.0
N0445,DONAUWOERTH,48.72,10.78,405.0
N0586,SCHWABMUENCHEN,48.18,10.77,555.0
N0761,KRAICHTAL-GOCHSHEIM,49.1,8.75,170.0
N1043,BALINGEN,48.28,8.88,571.0
N1171,SPANGENBERG,51.12,9.67,260.0
N1354,RENNINGEN,48.77,8.95,405.0
N1613,CRAILSHEIM,49.13,10.08,417.0
N2142,DACHAU,48.25,11.45,483.0
N2228,FRIEDLAND,53.68,13.57,14.0
N2372,DEMMIN,53.92,13.05,17.0
N2475,STRALSUND,54.3,13.07,13.0
N2813,BAD DOBERAN,54.12,11.9,15.0
N3052,PRESSECK,50.23,11.55,620.0
N3265,AUERBACH/OPF.,49.7,11.63,418.0
N3619,HOYERSWERDA,51.43,14.25,135.0
N4032,LUETZELBACH,49.77,9.08,274.0
N4248,ROCHLITZ,51.05,12.82,185.0
N4561,HERZBERG,51.67,10.35,230.0
N5149,RHAUNEN,49.87,7.33,370.0
N5537,TAMBACH-DIETHARZ,50.8,10.62,470.0
N6197,MEUSELWITZ,51.05,12.3,174.0
N6566,ALTENBRAK,51.73,10.93,300.0
N7142,ZEHDENICK,52.98,13.35,46.0
N7539,WITTLICH,49.98,6.9,177.0
N8044,WEITERFELD,50.73,7.93,460.0
N8346,REMSCHEID,51.2,7.2,235.0
N8566,MESCHEDE/HENNE,51.33,8.27,348.0
N8723,WINTERBERG-ALTASTBG.,51.2,8.47,782.0
N9079,OBERHAUSEN,51.52,6.82,33.0
N9357,EISENACH,50.98,10.37,240.0
C0073,BIELEFELD/OLDENTRUP,52.02,8.62,100.0
P0012,LEIBSTADT,47.6,8.18,340.0
P0024,RIVA D. GARDA,45.93,10.98,130.0
P0036,MUENSTER ZENTRUM,51.97,7.63,60.0
P0060,PATSCHERKOFEL,47.22,11.48,2248.0
P0072,MASERA,46.13,8.32,800.0
P0084,MT. BUET,46.02,6.88,3100.0
P0097,SELJORD,59.5,8.67,300.0
P0109,OF-POST D9,51.6,13.5,115.0
P0122,WIELEN,52.53,6.75,20.0
P0134,MESSMAST EMD,53.38,7.17,10.0
P0146,PILSUM,53.48,7.33,10.0
P0159,GMUND/TEGERNSEE,47.75,11.75,500.0
P0172,MITROVICA,42.9,20.87,521.0
P0184,SCHENKLENGSFELD,50.83,9.82,310.0
P0196,EISENBERG,49.63,8.08,248.0
P0208,LANGWEDEL,52.97,9.2,20.0
P0220,OPLADEN,51.02,7.0,57.0
P0232,HOLTE-STUKENBROCK,51.9,8.65,130.0
P0247,WIESENSTEIG,48.53,9.62,756.0
P0259,TRUCHTELFINGEN,48.23,9.02,826.0
P0274,BLIESRANSBACH,49.17,7.08,297.0
P0286,SATOW,53.57,11.5,50.0
P0301,LICHTENBERG,48.42,14.25,926.0
P0314,SAANEN-GSTAAD,46.5,7.27,1100.0
P0326,WELVER,51.62,7.92,114.0
P0354,MEISSNER,51.23,9.88,754.0
P0366,REICHENBACH,51.13,14.8,249.0
P0378,COURMAYEUR,45.78,6.98,1224.0
P0391,HOCHSOELDEN,47.07,10.9,1800.0
P0403,LENZERHEIDE,46.72,9.55,1500.0
P0416,RIBNITZ-DAMGARTEN,54.27,12.47,7.0
P0431,WERBIG,51.93,13.2,110.0
P0445,FRANKFURT/ZEIL,50.1,8.68,100.0
P0457,DALAELVEN,60.4,17.0,69.0
P0469,GAESTRIKLAND,61.0,16.0,290.0
P0481,WITTEN,51.43,7.33,104.0
P0493,ALAGNA,45.83,7.93,1150.0
P0505,MORBACH,49.82,7.12,428.0
P0529,TREGUIER,48.78,-3.23,41.0
P0541,PORTO AZZURRO,42.77,10.4,12.0
P0553,VIVERO,42.88,-6.23,1389.0
P0577,BLEICHERODE,51.43,10.6,270.0
P0610,WRIEZEN,52.72,14.13,35.0
P0622,FREREN,52.48,7.53,37.0
P0635,LEMFOERDE,52.48,8.38,40.0
P0647,NORGRUE1,53.83,8.17,0.0
Y0210,SPANGDAHLEM,49.97,6.68,365.0
E3517,SIDRA,34.62,16.68,0.0
E3634,TAURUS-E,36.0,34.0,0.0
E3809,SUEDL.SARD.,37.95,9.37,0.0
E4007,SARDAIGNE-S,39.52,7.48,0.0
E4204,GOLFE-LION,42.17,4.47,0.0
E4329,SCHW.MEER2,42.72,29.23,0.0
E5203,RHEINMUENDG.,52.0,3.0,0.0
E5405,WESTFR.KUESTE,53.83,5.25,0.0
E5506,NORDSEE3,55.5,5.97,0.0
E5612,NDL.MOEN,55.2,12.75,0.0
E5807,KAP LINDESNES,58.0,6.7,0.0
E6005,UTSIRA-NORD,60.33,4.78,0.0
E427,AHLHORN,52.9,8.17,40.0
F136,KARSTEDTSHOF,53.1,12.48,70.0
G208,EBERTSHAUSEN,50.13,10.35,350.0
G228,KEMNATH,49.88,11.88,507.0
G250,DIETZHOF,49.7,11.17,363.0
G274,BONNHOF,49.37,10.78,400.0
G300,STEINACH,48.98,12.62,350.0
G325,KARLSHULD,48.67,11.33,377.0
G345,HALDENWANG,48.45,10.47,510.0
G369,SCHWABMUENCHEN,48.18,10.78,556.0
G397,SCHWAND,47.57,9.65,520.0
G417,KINDELBRUECK,51.25,11.1,190.0
G462,HEYDENHOF,53.87,13.27,23.0
H308,SONSBECK,51.6,6.35,25.0
H556,ROELVEDER MUEHLE,51.28,7.6,410.0
H933,WISSKIRCHEN,50.63,6.72,211.0
K130,SINZIG,50.53,7.18,206.0
K436,WIERSDORF,50.0,6.45,296.0
K571,BINGEN-GAULSHEIM,49.97,7.97,88.0
K642,NIEDERWOERSSESBACH,49.77,7.33,302.0
K880,HERXHEIMWEYHER,49.17,8.25,144.0
L267,ALHEIM,51.05,9.7,281.0
L562,FREIENSTEINAU,50.43,9.4,430.0
L838,FRANKFURT,50.08,8.58,97.0
M575,GERAER BERG,50.9,12.03,305.0
N891,ELSTER-SAALE-KANAL,51.35,12.18,115.0
P082,SAALEBRUECKE,50.35,11.87,464.0
P332,ZOLLHAUS,49.4,11.12,346.0
P632,HOLLEDAU SUED,48.55,11.6,477.0
Q006,SECKENHEIM,49.45,8.55,100.0
Q824,DACHSBERG-WOLPADINGE,47.7,8.12,880.0
X009,SWIS-PUNKT,50.92,7.0,100.0
X021,SWIS-PUNKT,48.5,8.17,700.0
X033,GREUSSEN,51.25,11.0,100.0
X046,SWIS-PUNKT,51.5,11.33,300.0
X058,SWIS-PUNKT,49.5,12.5,900.0
X098,HOHEGEISS,51.67,10.68,1100.0
X111,SWIS-PUNKT,50.87,7.15,84.0
X123,SWIS-PUNKT,47.97,8.52,742.0
X135,SWIS-PUNKT,48.37,7.83,169.0
X147,SWIS-PUNKT,50.72,8.08,651.0
X207,SWIS-PUNKT,47.77,12.45,500.0
X219,SWIS-PUNKT,47.97,12.35,700.0
X231,SWIS-PUNKT,48.25,9.08,900.0
X243,SWIS-PUNKT,49.9,9.72,300.0
X255,SWIS-PUNKT,50.52,10.18,500.0
X267,SWIS-PUNKT,49.7,8.78,500.0
X279,SWIS-PUNKT,47.78,8.15,1100.0
X291,SWIS-PUNKT,49.88,8.07,300.0
X303,SWIS-PUNKT,50.42,7.07,500.0
X315,SWIS-PUNKT,50.08,7.87,300.0
X327,SWIS-PUNKT,50.67,8.07,500.0
X340,SWIS-PUNKT,51.07,8.98,500.0
X352,SWIS-PUNKT,50.57,10.02,700.0
X364,SWIS-PUNKT,51.77,10.28,500.0
X376,EHRINGEN/DONAU,48.28,9.72,520.0
X392,SWIS-PUNKT,51.53,11.33,300.0
X404,SWIS-PUNKT,50.1,11.68,500.0
X416,NEUSTRELITZ,53.38,13.05,64.0
X429,STRAUSBERG,52.58,13.88,73.0
X441,SWIS-PUNKT,50.73,10.58,900.0
X453,SWIS-PUNKT,50.93,10.5,300.0
X465,SWIS-PUNKT,53.37,8.4,100.0
X477,SWIS-PUNKT,51.8,9.55,500.0
Z910,TEGELBERG-RUECKEN,47.55,10.78,1680.0
F9703,DONCASTER SHEFFIELD,53.48,-1.0,17.0
17289,BODRUM/MILAS,37.25,27.67,6.0
H767,NUEMBRECHT AUF DEM L,50.92,7.55,341.0
Q105,PHILIPPSBURG KKW,49.25,8.43,96.0
Q880,AULENDORF-HASLACH,47.97,9.68,565.0
01385,HAMAR-STAVSBERG,60.82,11.07,221.0
02493,SOEDERARM,59.75,19.42,15.0
02616,FALSTERBO,55.38,12.82,3.0
02974,HELSINKI/VANTAA,60.32,24.97,51.0
03100,TIREE,56.5,-6.88,12.0
03292,BRIDLINGTON,54.08,-0.18,15.0
03482,MARHAM,52.65,0.57,23.0
03740,LYNEHAM,51.5,-1.98,145.0
03866,ST.CATHERINE'S POINT,50.58,-1.3,16.0
03980,MALIN HEAD,55.37,-7.33,20.0
06180,KOPENHAGEN,55.63,12.67,5.0
06344,ROTTERDAM,51.95,4.45,-5.0
06476,ST.HUBERT,50.03,5.4,563.0
06612,LA CHAUX DE FONDS,47.08,6.8,1018.0
06633,BUCHS-SUHR,47.38,8.08,387.0
06651,SCHUEPFHEIM,46.95,8.02,742.0
06675,EINSIEDELN,47.13,8.77,910.0
06693,EBNAT-KAPPEL,47.27,9.12,623.0
06727,VISP,46.3,7.83,639.0
06760,LOCARNO-MONTI,46.17,8.78,367.0
06790,SCHIERS,46.97,9.67,626.0
07015,LILLE,50.57,3.1,48.0
07100,OUESSANT,48.47,-5.13,35.0
07180,NANCY,48.68,6.22,229.0
07260,NEVERS,47.0,3.1,175.0
07475,ST. ETIENNE,45.53,4.3,402.0
07602,BIARRITZ,43.47,-1.53,69.0
07675,LE LUC,43.38,6.38,80.0
08015,OVIEDO,43.35,-5.87,335.0
08141,VALLADOLID,41.63,-4.75,735.0
08306,PALMA,39.55,2.73,4.0
08451,JEREZ DE LA FRONTERA,36.75,-6.07,27.0
08545,PORTO,41.23,-8.68,69.0
10015,HELGOLAND,54.17,7.88,4.0
10091,ARKONA,54.68,13.43,42.0
10147,HAMBURG-FU.,53.63,10.0,16.0
10200,EMDEN-FLUGPLATZ,53.38,7.23,0.0
10281,TROLLENHAGEN,53.6,13.3,71.0
10343,CELLE,52.6,10.02,39.0
10396,MANSCHNOW,52.55,14.55,12.0
10449,LEINEFELDE,51.38,10.32,356.0
10490,DOBERLUG-KIRCHHAIN,51.65,13.57,97.0
10537,NEU-ULRICHSTEIN,50.75,9.02,350.0
10574,CARLSFELD,50.43,12.62,897.0
10635,KL.FELDBG./TS.,50.22,8.45,805.0
10704,BERUS,49.27,6.68,363.0
10756,FEUCHTWANGEN,49.17,10.37,475.0
10805,LAHR,48.37,7.83,156.0
10865,MUENCHEN STADT,48.17,11.53,515.0
10963,GARMISCH,47.48,11.07,719.0
11034,WIEN/CITY,48.2,16.37,171.0
11105,FELDKIRCH,47.27,9.62,438.0
11148,ST.MICHAEL/LUNGAU,47.1,13.65,1094.0
11204,LIENZ,46.83,12.8,659.0
11285,DEUTSCHLANDSBERG,46.82,15.23,354.0
11390,HARTBERG,47.28,15.98,330.0
11538,TEMELIN,49.2,14.33,500.0
11698,KUCHAROVICE,48.88,16.08,334.0
11867,PRIEVIDZA,48.77,18.58,260.0
12120,LEBA,54.75,17.53,2.0
12280,MIKOLAJKI,53.78,21.58,127.0
12424,WROCLAW II,51.1,16.88,120.0
12550,CZESTOCHOWA,50.82,19.1,293.0
12805,SOPRON,47.68,16.6,233.0
12970,KECSKEMET,46.92,19.75,113.0
13378,KOPAONIK,43.28,20.8,1713.0
14280,OSIJEK-CEPIN,45.5,18.57,89.0
14544,BUGOJNO,44.07,17.47,562.0
15145,TIRGU MURES,46.53,24.53,309.0
15614,SOFIA,42.65,23.38,588.0
16066,MILANO/MALPENSA,45.62,8.73,234.0
16158,PISA-S.GIUSTO,43.68,10.38,2.0
16289,NEAPEL,40.85,14.3,88.0
16531,OLBIA/COSTA SMERALDA,40.9,9.52,11.0
16650,LIMNOS,39.92,25.23,5.0
16741,PAROS,37.02,25.13,76.0
17031,CARSAMBA/SAMSUN,41.25,36.57,5.0
17219,IZMIR/ADNAN MENDERE,38.27,27.15,125.0
26314,VENTSPILS,57.4,21.53,2.0
26850,MINSK,53.87,27.53,234.0
34300,KHARKIV,49.97,36.13,154.0
60101,TANGER,35.73,-5.9,19.0
60419,CONSTANTINE,36.28,6.62,694.0
60735,KAIROUAN,35.67,10.1,60.0
A173,SATRUP,54.68,9.63,35.0
A481,HOHWACHT,54.32,10.67,10.0
B085,SAGARD,54.52,13.53,5.0
B525,VENTSCHOW,53.78,11.57,43.0
B818,REDEFIN,53.35,11.2,16.0
E078,STEINAU,KR.CUXHAVEN,53.68,8.87,1.0
E229,WESTERSTEDE,53.25,7.93,7.0
E364,HEESLINGEN-WIERSDORF,53.3,9.33,27.0
E564,FRANKENFELD-HEDERN,52.77,9.4,18.0
E688,UETZE,52.47,10.18,60.0
E764,SPRINGE,52.22,9.57,98.0
E884,LANGELSHEIM-ASTFELD,51.93,10.35,210.0
F125,KUHBIER,53.15,12.08,63.0
F338,MARWITZ (WASSERWERK),52.67,13.18,33.0
F598,POHLITZ,52.18,14.57,70.0
F925,ELSTERWERDA,51.45,13.52,90.0
H142,LIENEN-KATTENVENNE,52.12,7.87,55.0
H311,XANTEN,51.7,6.4,20.0
H450,FROENDENBERG-HOHENHE,51.48,7.78,240.0
H573,ARNSBERG-MUESCHEDE,51.42,8.02,278.0
H678,LENNESTADT-THETEN,51.13,8.03,286.0
H862,NEUNKIRCHEN-SEELSCHE,50.83,7.37,195.0
J815,NEUNKIRCHEN-WELLESW.,49.33,7.23,236.0
K172,SELTERS, WESTERWALDK,50.52,7.73,239.0
K300,WINTERSPELT,50.23,6.22,426.0
K418,KÖRPERICH-GAYTALPARK,49.93,6.25,290.0
K517,BEUREN (HOCHWALD),49.73,6.92,505.0
K666,BAYERFELD-STECKWEILE,49.7,7.83,310.0
K784,GRUENSTADT,49.57,8.18,160.0
L031,LIPPOLDSBERG,51.62,9.58,176.0
L222,VOEHL-BUCHENBERG,51.17,8.87,380.0
L411,DILLENBURG,50.73,8.27,314.0
L602,RUNKEL-ENNERICH,50.38,8.13,168.0
L751,NIDDERAU-ERBSTADT,50.27,8.87,162.0
L891,ROEDERMARK-OBER-RODE,49.98,8.83,137.0
M259,FREIENBESSINGEN,51.23,10.77,296.0
M500,PONITZ,50.85,12.42,222.0
M765,ROCKENDORF,50.68,11.52,280.0
M978,HIRSCHBERG,50.4,11.82,446.0
N345,ZIELITZ,52.3,11.67,52.0
N563,DUEBEN,51.93,12.38,95.0
N815,BIBRA, BAD-ALTENRODA,51.23,11.58,267.0
O251,STRAUCH,51.37,13.58,128.0
O536,NOSSEN,51.05,13.3,308.0
O846,MARIENBERG-RUEBENAU,50.58,13.3,727.0
P022,OSTHEIM V.D. RHOEN,50.45,10.22,312.0
P066,KRONACH,50.25,11.32,312.0
P106,GROSSOSTHEIM,49.92,9.08,110.0
P164,THURNAU-TANNFELD,49.98,11.4,513.0
P198,TIRSCHENREUTH-LODERM,49.87,12.35,500.0
P257,MOEHRENDORF-KLSEE.,49.65,11.02,268.0
P300,SIMMERSHOFEN-ADELHOF,49.53,10.15,337.0
P337,WENDELSTEIN-KLEINSCH,49.33,11.12,331.0
P370,TRAUSNITZ-REISACH,49.53,12.28,465.0
P417,WASSERTRUEDINGEN (KL,49.03,10.6,420.0
P460,HAGELSTADT,48.9,12.22,364.0
P517,BISSINGEN (KLAERANLA,48.72,10.63,425.0
P568,PILSTING-BAECKERMUEH,48.68,12.62,344.0
P609,ZUSMARSHAUSEN,48.42,10.58,443.0
P658,STEINKIRCHEN-HOFSTAR,48.38,12.08,485.0
P681,ALDERSBACH-KRIESTORF,48.62,13.05,342.0
P760,NASSENFELS,48.8,11.22,401.0
P801,MEMMINGEN,47.98,10.13,615.0
P833,DIESSEN/AMMERSEE-DET,47.97,11.02,658.0
P887,SIGMARSZELL-ZEISERTS,47.58,9.73,507.0
